Intervals,Q_CCGT
832,49.83787008096912
833,49.86160327001301
834,49.88056329282791
835,49.89600244571551
836,49.90905954549178
837,49.92053538926315
838,49.93085578596161
839,49.940160845184316
840,49.94844216218143
841,49.95566461591133
842,49.96183992044587
843,49.96704802103928
844,49.97142116847348
845,49.97511177804546
846,49.978261974893755
847,49.980984876114285
848,49.983359647051174
849,49.9854369065997
850,49.98724893484169
851,49.98881971459388
852,49.99017184058234
853,49.99132951860358
854,49.99231845069738
855,49.993164085047795
856,49.99388963170286
857,49.99451473764695
858,49.9950551177497
859,49.99552298514769
860,49.99592790773477
861,49.99627771347097
862,49.9965791917234
863,49.99683849771
864,49.997061294903176
865,49.99725273627823
